,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
105,Madea's Big Happy Family,"54,161,287","53,345,287",98.5,"816,000",1.5,38.0,74.0,PG-13,TylerPerry,"TylerPerry,ReubenCannon,RogerM.Bobb",4-22-2011,53300000.0,4.7,8058,movie,Madea's Big Happy Family,0,2011,106,"Comedy,Drama"
106,A Ghost of a Chance,"53,982,636",-,-,"53,982,636",100,,,,JanDarnley-Smith,GeorgeH.Brown,,,7.0,1092,movie,Suteki na kanashibari,0,2011,142,"Comedy,Crime"
107,Sunny,"51,116,421",-,-,"51,116,421",100,,,,,,,,7.8,5760,movie,Sseo-ni,0,2011,124,"Comedy,Drama"
108,War of the Arrows,"50,587,661","251,200",0.5,"50,336,461",99.5,,,,,,,,7.2,11910,movie,Choi-jong-byeong-gi hwal,0,2011,122,"Action,Adventure"
109,Kokowääh,"50,447,784",-,-,"50,447,784",100,,63.0,,TilSchweiger,,,,6.3,9791,movie,Kokowääh,0,2011,126,Comedy
110,Winnie the Pooh,"49,871,429","26,692,846",53.5,"23,178,583",46.5,90.0,80.0,G,"StephenJ.Anderson,DonHall",PeterDelVecho,7-15-2011,,7.2,24385,movie,Winnie the Pooh,0,2011,63,"Adventure,Animation,Comedy"
111,Arthur,"48,147,945","33,035,397",68.6,"15,112,548",31.4,26.0,44.0,PG-13,JasonWiner,"LarryBrezner,KevinMcCormick,ChrisBender,MichaelTadross",4-8-2011,33000000.0,5.7,51768,movie,Arthur,0,2011,110,"Comedy,Romance"
112,Soul Surfer,"47,120,948","43,853,424",93.1,"3,267,524",6.9,46.0,75.0,PG,SeanMcNamara,"DavidZelon,DouglasSchwartz,DutchHofstetter,DavidBrookwell,SeanMcNamara",4-8-2011,43900000.0,7.0,48870,movie,Soul Surfer,0,2011,112,"Biography,Drama,Family"
113,Beastly,"43,202,283","27,865,571",64.5,"15,336,712",35.5,21.0,48.0,PG-13,DanielBarnz,SusanCartsonis,3-4-2011,27900000.0,5.5,77379,movie,Beastly,0,2011,86,"Drama,Fantasy,Romance"
114,Detective Conan: Quarter of Silence,"42,808,575",-,-,"42,808,575",100,,,,,,,,6.7,1553,movie,Meitantei Conan: Chinmoku no kuôtâ,0,2011,109,"Action,Adventure,Animation"
115,Shaolin,"42,741,494","66,099",0.2,"42,675,395",99.8,74.0,71.0,R,BennyChanChi-Shun,"BennyChanChi-Shun,AlbertLee",9-9-2011,64.3K,6.8,19360,movie,Xin shao lin si,0,2011,131,"Action,Drama"
116,Shark Night,"41,363,927","18,877,153",45.6,"22,486,774",54.4,18.0,22.0,PG-13,DavidR.Ellis,"MikeFleiss,LynetteHowellTaylor,ChrisBriggs",9-2-2011,18900000.0,4.0,25852,movie,Shark Night 3D,0,2011,90,"Horror,Thriller"
117,50/50,"41,097,853","35,014,192",85.2,"6,083,661",14.8,93.0,88.0,R,JonathanLevine,"EvanGoldberg,SethRogen,BenKarlin",9-30-2011,35000000.0,7.6,326534,movie,50/50,0,2011,100,"Comedy,Drama,Romance"
118,Fright Night,"41,002,607","18,302,607",44.6,"22,700,000",55.4,72.0,59.0,R,CraigGillespie,"MichaelDeLuca,AlisonR.Rosenzweig",8-19-2011,18300000.0,6.4,104663,movie,Fright Night,0,2011,106,"Comedy,Horror"
119,Drive Angry,"40,909,909","10,721,033",26.2,"30,188,876",73.8,48.0,37.0,R,PatrickLussier,"MichaelDeLuca,RenéBesson,AdamFields",2-25-2011,10700000.0,5.4,97941,movie,Drive Angry,0,2011,104,"Action,Fantasy,Thriller"
120,30 Minutes or Less,"40,662,632","37,053,924",91.1,"3,608,708",8.9,45.0,40.0,R,RubenFleischer,"StuartCornfeld,BenStiller,JeremyKramer",8-12-2011,37100000.0,6.1,99236,movie,30 Minutes or Less,0,2011,83,"Action,Comedy,Crime"
121,The Roommate,"40,492,652","37,300,000",92.1,"3,192,652",7.9,3.0,27.0,PG-13,ChristianE.Christiansen,"DougDavison,RoyLee",2-4-2011,37300000.0,4.8,38323,movie,The Roommate,0,2011,94,Thriller
122,SP: The Motion Picture II,"40,255,101",-,-,"40,255,101",100,,,,,,,,6.6,98,movie,SP: The motion picture kakumei hen,0,2011,129,Drama
123,Dream House,"39,984,400","21,302,340",53.3,"18,682,060",46.7,,,,JeffBemiss,DavidLally,,,6.0,66257,movie,Dream House,0,2011,92,"Drama,Mystery,Thriller"
124,Monte Carlo,"39,782,683","23,186,769",58.3,"16,595,914",41.7,40.0,49.0,PG,ThomasBezucha,"ArnonMilchan,DeniseDiNovi,AlisonGreenspan,NicoleKidman",7-1-2011,23200000.0,5.8,44196,movie,Monte Carlo,0,2011,109,"Adventure,Comedy,Family"
125,Eiga Kaibutsukun,"39,766,344",-,-,"39,766,344",100,,,,,,,,5.2,54,movie,Eiga Kaibutsukun,0,2011,103,"Adventure,Comedy,Fantasy"
126,Mars Needs Moms,"39,233,678","21,392,758",54.5,"17,840,920",45.5,37.0,40.0,PG,SimonWells,"RobertZemeckis,JackRapke,SteveStarkey,StevenBoyd",3-11-2011,21400000.0,5.4,22261,movie,Mars Needs Moms,0,2011,88,"Action,Adventure,Animation"
127,The Crown Jewels,"39,000,000",-,-,"39,000,000",100,,,,,,,,5.9,2722,movie,Kronjuvelerna,0,2011,120,Drama
128,Jumping the Broom,"38,158,601","37,295,394",97.7,"863,207",2.3,58.0,58.0,PG-13,SalimAkil,"ThomasDexterJakesSr.,CurtisWallace,TraceyEdmonds,ElizabethHunter,GlendonPalmer,MichaelMahoney",5-6-2011,37300000.0,5.7,10771,movie,Jumping the Broom,0,2011,112,"Comedy,Drama"
129,The Eagle,"37,989,684","19,490,041",51.3,"18,499,643",48.7,39.0,41.0,PG-13,KevinMacdonald,DuncanKenworthy,2-11-2011,19500000.0,6.2,69324,movie,The Eagle,0,2011,114,"Action,Adventure,Drama"
130,A Very Harold & Kumar Christmas,"36,192,775","35,061,031",96.9,"1,131,744",3.1,68.0,59.0,R,ToddStrauss-Schulson,GregShapiro,11-4-2011,35000000.0,6.3,69148,movie,A Very Harold & Kumar 3D Christmas,0,2011,90,"Adventure,Comedy"
131,Ra.One,"35,911,689","2,511,689",7,"33,400,000",93,,,,,,,,4.9,40685,movie,Ra.One,0,2011,156,"Action,Adventure,Sci-Fi"
132,Courageous,"35,185,884","34,522,221",98.1,"663,663",1.9,36.0,86.0,PG-13,AlexKendrick,StephenKendrick,9-30-2011,461.7K,6.9,20454,movie,Courageous,0,2011,130,Drama
133,My Week with Marilyn,"35,057,696","14,600,347",41.6,"20,457,349",58.4,84.0,71.0,R,SimonCurtis,"DavidParfitt,HarveyWeinstein",11-25-2011,85.3K,7.0,86400,movie,My Week with Marilyn,0,2011,99,"Biography,Drama"
134,The Sitter,"34,942,188","30,441,326",87.1,"4,500,862",12.9,22.0,39.0,R,DavidGordonGreen,MichaelDeLuca,12-9-2011,30500000.0,5.6,70384,movie,The Sitter,0,2011,81,Comedy
135,Jane Eyre,"34,710,627","11,242,660",32.4,"23,467,967",67.6,84.0,76.0,PG-13,CaryJojiFukunaga,"AlisonOwen,PaulTrijbits",3-11-2011,11200000.0,7.3,86711,movie,Jane Eyre,0,2011,120,"Drama,Romance"
136,The Skin I Live In,"33,678,406","3,185,812",9.5,"30,492,594",90.5,81.0,84.0,R,PedroAlmodóvar,"AgustínAlmodóvar,EstherGarcía",10-14-2011,3200000.0,7.6,149454,movie,La piel que habito,0,2011,120,"Drama,Horror,Thriller"
137,Gantz: Perfect Answer,"33,672,515",-,-,"33,672,515",100,,50.0,,ShinsukeSato,TakahiroSato,,,6.2,4295,movie,Gantz: Perfect Answer,0,2011,141,"Action,Horror,Mystery"
138,Punch,"33,556,725",-,-,"33,556,725",100,29.0,17.0,R,GuyBennett,StephenHegyes,,,7.3,1134,movie,Wan-deuk-i,0,2011,110,"Drama,Family,Sport"
139,Detective K: Secret of Virtuous Widow,"32,358,664",-,-,"32,358,664",100,,,,,,,,6.2,1009,movie,Joseon myungtamjung: Gakshituku ggotui biil,0,2011,115,"Action,Comedy,Crime"
140,Bodyguard,"31,516,209","1,834,384",5.8,"29,681,825",94.2,,,,,,,,4.7,25497,movie,Bodyguard,0,2011,130,"Action,Comedy,Drama"
141,The Thing,"31,505,287","16,928,670",53.7,"14,576,617",46.3,34.0,42.0,R,MatthijsvanHeijningenJr.,"MarcAbraham,EricNewman",10-14-2011,16900000.0,6.2,129807,movie,The Thing,0,2011,103,"Horror,Mystery,Sci-Fi"
142,I Don't Know How She Does It,"31,410,151","9,662,284",30.8,"21,747,867",69.2,17.0,32.0,PG-13,DouglasMcGrath,DonnaGigliotti,9-16-2011,9700000.0,4.9,20291,movie,I Don't Know How She Does It,0,2011,89,"Comedy,Romance"
143,"All's Well, Ends Well 2011","31,335,572",-,-,"31,335,572",100,,24.0,,"ChanHing-Kai,JanetChun",RaymondPak-MingWong,,,4.9,399,movie,Ji keung hei si 2011,0,2011,118,Comedy
144,Vysotsky. Thank You for Being Alive,"31,016,553",-,-,"31,016,553",100,,,,,,,,6.4,2699,movie,"Vysotskiy. Spasibo, chto zhivoy",0,2011,128,"Biography,Drama"
145,Silenced,"30,996,130",-,-,"30,996,130",100,,,,JulianLowenthal,ColleenLyon,,,8.0,15663,movie,Do-ga-ni,0,2011,125,Drama
146,African Cats,"30,857,747","15,428,747",50,"15,429,000",50,73.0,77.0,G,"KeithScholey,AlastairFothergill","KeithScholey,AlixTidmarsh",4-22-2011,15400000.0,7.5,6448,movie,African Cats,0,2011,89,"Adventure,Documentary"
147,Carnage,"30,722,632","2,547,047",8.3,"28,175,585",91.7,70.0,66.0,R,RomanPolanski,SaïdBenSaïd,12-16-2011,2500000.0,7.1,125566,movie,Carnage,0,2011,80,"Comedy,Drama"
148,A Dangerous Method,"30,519,436","5,704,709",18.7,"24,814,727",81.3,78.0,50.0,R,DavidCronenberg,JeremyThomas,11-23-2011,5700000.0,6.4,102409,movie,A Dangerous Method,0,2011,99,"Biography,Drama,Romance"
149,What's Your Number?,"30,426,096","14,011,084",46,"16,415,012",54,23.0,44.0,R,MarkMylod,"BeauFlynn,TrippVinson",9-30-2011,14000000.0,6.0,79231,movie,What's Your Number?,0,2011,106,"Comedy,Romance"
150,Doraemon: Nobita and the New Steel Troops: ~Winged Angels~,"30,236,973",-,-,"30,236,973",100,,,,,,,,7.9,1206,movie,Eiga Doraemon Shin Nobita to tetsujin heidan: Habatake tenshitachi,0,2011,108,"Action,Adventure,Animation"
151,Eternal Moment,"30,186,159",-,-,"30,186,159",100,,,,,,,,5.5,308,movie,Jiang Ai,0,2011,102,"Drama,Romance"
152,The Rum Diary,"30,134,958","13,109,815",43.5,"17,025,143",56.5,51.0,36.0,R,BruceRobinson,"JohnnyDepp,ChristiDembrowski,AnthonyRhulen,RobertKravis,GrahamKing,TimHeadington",10-28-2011,13100000.0,6.2,101804,movie,The Rum Diary,0,2011,119,"Comedy,Drama"
153,My Own Swordsman,"30,082,188",-,-,"30,082,188",100,,,,,,,,5.1,387,movie,Wu lin wai zhuan,0,2011,92,"Action,Comedy"
154,You Are the Apple of My Eye,"29,843,025",-,-,"29,843,025",100,,,,,,,,7.6,10350,movie,"Na xie nian, wo men yi qi zhui de nu hai",0,2011,109,"Comedy,Drama,Romance"
155,Torrente 4,"29,737,384",-,-,"29,737,384",100,,,,,,,,5.4,5050,movie,Torrente 4,0,2011,93,"Action,Comedy,Crime"
156,The Sorcerer and the White Snake,"29,649,716",-,-,"29,649,716",100,27.0,49.0,PG-13,TonyChingSiuTung,PoChuChui,2-8-2013,18.4K,5.8,8525,movie,Bai she chuan shuo,0,2011,100,"Action,Fantasy,Romance"
157,Unfair: The Answer,"29,166,054",-,-,"29,166,054",100,,,,PavanKaul,,,,6.1,161,movie,Anfea: The Answer,0,2011,109,"Crime,Drama"
158,Dragon,"29,140,858",-,-,"29,140,858",100,68.0,74.0,R,BrettRatner,"DinoDeLaurentiis,MarthaDeLaurentiis",10-4-2002,92900000.0,7.1,14758,movie,Wu xia,0,2011,115,"Action,Crime,Drama"
159,Yolki 2,"28,719,002",-,-,"28,719,002",100,,,,,,,,6.2,2376,movie,Yolki 2,0,2011,96,"Comedy,Drama,Family"
160,Your Highness,"28,013,733","21,596,445",77.1,"6,417,288",22.9,27.0,34.0,R,DavidGordonGreen,ScottStuber,4-8-2011,21600000.0,5.5,100496,movie,Your Highness,0,2011,102,"Adventure,Comedy,Fantasy"
161,Love Strikes!,"27,707,149",-,-,"27,707,149",100,,52.0,,HitoshiOhne,GenkiKawamura,,,6.8,1127,movie,Moteki,0,2011,118,"Comedy,Romance"
162,Letters to Santa,"26,923,513",-,-,"26,923,513",100,,77.0,,MitjaOkorn,"DariuszGasiorowski,IzabelaLopuch",,,7.2,4418,movie,Listy do M.,0,2011,110,"Comedy,Romance"
163,A Monster in Paris,"26,611,650",-,-,"26,611,650",100,87.0,65.0,PG,BiboBergeron,LucBesson,,,6.7,20898,movie,Un monstre à Paris,0,2011,90,"Adventure,Animation,Comedy"
164,Ivan Tsarevich & the Grey Wolf,"26,420,475",-,-,"26,420,475",100,,,,VladimirToropchin,,,,6.2,1242,movie,Ivan Tsarevich i Seryy Volk,0,2011,75,"Adventure,Animation,Comedy"
165,Apollo 18,"26,236,153","17,687,709",67.4,"8,548,444",32.6,23.0,23.0,PG-13,GonzaloLópez-Gallego,"TimurBekmambetov,MicheleWolkoff",9-2-2011,17700000.0,5.2,55414,movie,Apollo 18,0,2011,86,"Horror,Mystery,Sci-Fi"
166,Our Idiot Brother,"25,804,448","24,816,118",96.2,"988,330",3.8,70.0,51.0,R,JessePeretz,"AnthonyBregman,PeterSaraf,MarcTurtletaub",8-26-2011,24800000.0,6.4,87269,movie,Our Idiot Brother,0,2011,90,"Comedy,Drama"
167,Eyyvah Eyvah 2,"24,792,348",-,-,"24,792,348",100,,76.0,,HakanAlgül,NecatiAkpinar,,,6.7,14657,movie,Eyyvah Eyvah 2,0,2011,106,Comedy
168,Ready,"24,663,361","955,148",3.9,"23,708,213",96.1,30.0,47.0,,AneesBazmee,"SohailKhan,BhushanKumar,KrishanKumar,RajatRawail",,,4.9,18084,movie,Ready,0,2011,145,"Action,Comedy,Romance"
169,In His Chart,"23,384,864",-,-,"23,384,864",100,,,,,,,,6.0,159,movie,Kamisama no karute,0,2011,128,Drama
170,Warrior,"23,308,615","13,657,115",58.6,"9,651,500",41.4,84.0,92.0,PG-13,GavinO'Connor,"GavinO'Connor,GregO'Connor",9-9-2011,13700000.0,8.2,461346,movie,Warrior,0,2011,140,"Action,Drama,Sport"
171,Hoodwinked 2: Hood vs. Evil,"23,167,844","10,143,779",43.8,"13,024,065",56.2,11.0,35.0,PG,MichaelD'Isa-Hogan,"MauriceKanbar,DavidLovegren",4-29-2011,10100000.0,4.7,12964,movie,Hoodwinked Too! Hood vs. Evil,0,2011,87,"Adventure,Animation,Comedy"
172,Young Adult,"22,939,027","16,311,571",71.1,"6,627,456",28.9,80.0,49.0,R,JasonReitman,"LianneHalfon,RussellSmith,DiabloCody,MasonNovick,JasonReitman",12-16-2011,16300000.0,6.3,83618,movie,Young Adult,0,2011,94,"Comedy,Drama"
173,Andalucia: Revenge of the Goddess,"22,929,221",-,-,"22,929,221",100,,,,,,,,6.1,129,movie,Andarushia: Megami no houfuku,0,2011,125,"Action,Drama"
174,A Separation,"22,926,076","7,099,055",31,"15,827,021",69,99.0,92.0,PG-13,AsgharFarhadi,AsgharFarhadi,12-30-2011,331.7K,8.3,240212,movie,Jodaeiye Nader az Simin,0,2011,123,Drama
175,Qualunquemente,"22,862,029",-,-,"22,862,029",100,,40.0,,GiulioManfredonia,,,,6.1,2872,movie,Qualunquemente,0,2011,96,Comedy
176,Friends: Naki on the Monster Island,"22,537,428",-,-,"22,537,428",100,,83.0,,"TakashiYamazaki,RyûichiYagi",,,,6.3,266,movie,Friends: Mononokeshima no Naki,0,2011,87,"Adventure,Animation,Comedy"
177,Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals,"22,313,925",-,-,"22,313,925",100,,,,,,,,5.5,86,movie,Gekijôban kamen raidâ Ôzu wandafuru: Shôgun to nijû-ichi no koa medaru,0,2011,60,"Action,Adventure,Fantasy"
178,Gooische vrouwen,"22,194,574",-,-,"22,194,574",100,,,,,,,,6.2,2852,movie,Gooische vrouwen,0,2011,105,"Comedy,Drama"
179,The Immature,"21,858,834",-,-,"21,858,834",100,,49.0,,PaoloGenovese,MarcoGiannoni,,,6.1,3408,movie,Immaturi,0,2011,108,Comedy
180,Pleasant Goat and Big Big Wolf 3,"21,847,806",-,-,"21,847,806",100,,,,,,,,5.1,75,movie,Xi Yang Yang Yu Hui Tai Lang Zhi Tu Nian Ding Gua Gua,0,2011,88,"Adventure,Animation,Comedy"
181,Quick,"21,561,934",-,-,"21,561,934",100,,19.0,R,JohnMackenzie,"RandyLippert,BernardMazauric,JimReeve",,,5.8,1132,movie,Kwik,0,2011,115,"Action,Comedy,Crime"
182,K-On! The Movie,"21,434,003",-,-,"21,434,003",100,,,,,,,,7.6,1808,movie,Eiga Keion!,0,2011,110,"Adventure,Animation,Comedy"
183,Red Dog,"21,185,162",-,-,"21,185,162",100,,87.0,,CaseyPinkston,"LukeDick,CaseyPinkston",,,7.4,17774,movie,Red Dog,0,2011,92,"Biography,Comedy,Drama"
184,Vicky and the Treasure of the Gods,"20,796,153",-,-,"20,796,153",100,,19.0,,ChristianDitter,,,,5.5,1325,movie,Wickie auf großer Fahrt,0,2011,96,"Action,Adventure,Comedy"
185,The Front Line,"20,629,645","11,018",<0.1,"20,618,627",99.9,69.0,78.0,,JangHoon,,,,7.3,6469,movie,Go-ji-jeon,0,2011,133,"Action,Drama,History"
186,Polisse,"20,590,872","211,440",1,"20,379,432",99,87.0,78.0,,Maïwenn,AlainAttal,5-18-2012,171.3K,7.3,14210,movie,Polisse,0,2011,127,"Crime,Drama"
187,Hollywoo,"20,587,850",-,-,"20,587,850",100,68.0,48.0,R,AllenCoulter,GlennWilliamson,9-8-2006,14400000.0,5.0,1799,movie,Hollywoo,0,2011,107,Comedy
188,Kaiji 2: The Ultimate Gambler,"19,971,259",-,-,"19,971,259",100,,,,,,,,6.3,903,movie,Kaiji 2: Jinsei dakkai gêmu,0,2011,133,Drama
