,Movie Title,Worldwide,Domestic,%,Foreign,%.1,Score_Rotten,Score_Audience,Rating,Director,Producer,Release Date (Theaters),Box Office (Gross USA),averageRating,numVotes,titleType,originalTitle,isAdult,startYear,runtimeMinutes,genres
107,House at the End of the Street,"44,287,131","31,611,916",71.4,"12,675,215",28.6,13.0,41.0,PG-13,MarkTonderai,"AaronRyder,PeterBlock,HalLieberman",9-21-2012,31600000.0,5.5,76458,movie,House at the End of the Street,0,2012,101,"Drama,Horror,Thriller"
108,The Guilt Trip,"41,863,726","37,134,215",88.7,"4,729,511",11.3,37.0,39.0,PG-13,AnneFletcher,"LorneMichaels,JohnGoldwyn,EvanGoldberg",12-19-2012,37100000.0,5.8,37054,movie,The Guilt Trip,0,2012,95,"Comedy,Drama"
109,Dredd,"41,037,742","13,414,714",32.7,"27,623,028",67.3,79.0,72.0,R,PeteTravis,"AndrewMacdonald,AllonReich,AlexGarland,JasonKingsley,ChrisKingsley",9-21-2012,13300000.0,7.1,268765,movie,Dredd,0,2012,95,"Action,Crime,Sci-Fi"
110,La vérité si je mens! 3,"40,928,635",-,-,"40,928,635",100,,22.0,,ThomasGilou,,,,5.3,1762,movie,La vérité si je mens! 3,0,2012,112,Comedy
111,Always: Sunset on Third Street '64,"40,923,305",-,-,"40,923,305",100,,90.0,,TakashiYamazaki,ShujiAbe,,,7.1,635,movie,Always san-chôme no yûhi '64,0,2012,142,Drama
112,Chernobyl Diaries,"38,390,020","18,119,640",47.2,"20,270,380",52.8,19.0,28.0,R,BradleyParker,"OrenPeli,BrianWitten",5-25-2012,18100000.0,5.0,65892,movie,Chernobyl Diaries,0,2012,86,"Horror,Mystery,Thriller"
113,Killing Them Softly,"37,930,465","15,026,056",39.6,"22,904,409",60.4,74.0,44.0,R,AndrewDominik,"BradPitt,DedeGardner,SteveSchwartz,PaulaMaeSchwartz,AnthonyKatagas",11-30-2012,14900000.0,6.2,141520,movie,Killing Them Softly,0,2012,97,"Crime,Drama,Thriller"
114,Rurouni Kenshin Part I: Origins,"37,654,579",-,-,"37,654,579",100,,,,,,,,7.4,25600,movie,Rurôni Kenshin: Meiji kenkaku roman tan,0,2012,134,"Action,Adventure,Drama"
115,The Tower,"36,512,327",-,-,"36,512,327",100,,,,,,,,6.5,6089,movie,Ta-weo,0,2012,121,"Action,Drama,Thriller"
116,Conquest 1453,"35,797,045","35,730",<0.1,"35,761,315",99.9,40.0,52.0,,FarukAksoy,FarukAksoy,,,6.8,57979,movie,Fetih 1453,0,2012,162,"Action,Drama,History"
117,Good Deeds,"35,579,177","35,025,791",98.4,"553,386",1.6,12.0,55.0,PG-13,SamMiller,"WillPacker,LeeClay",9-12-2014,52500000.0,5.6,7871,movie,Good Deeds,0,2012,129,"Comedy,Drama,Romance"
118,Arbitrage,"35,485,056","7,919,574",22.3,"27,565,482",77.7,87.0,62.0,R,NicholasJarecki,"LauraBickford,KevinTuren,JustinNappi,RobertSalerno",9-14-2012,7900000.0,6.6,51967,movie,Arbitrage,0,2012,107,"Drama,Thriller"
119,Welcome to the North,"34,995,189",-,-,"34,995,189",100,,,,,,,,5.3,3877,movie,Benvenuti al nord,0,2012,110,Comedy
120,Chimpanzee,"34,823,764","28,972,764",83.2,"5,851,000",16.8,76.0,75.0,G,"AlastairFothergill,MarkLinfield","AlastairFothergill,MarkLinfield,AlixTidmarsh",4-20-2012,29000000.0,7.1,6126,movie,Chimpanzee,0,2012,78,"Documentary,Family"
121,Alex Cross,"34,618,867","25,888,412",74.8,"8,730,455",25.2,11.0,47.0,PG-13,RobCohen,"BillBlock,PaulHanson,JamesPatterson,SteveBowen,RandallEmmett,LeopoldoGout",10-19-2012,25900000.0,5.1,33841,movie,Alex Cross,0,2012,101,"Action,Crime,Mystery"
122,Adventures in Zambezia,"34,428,345",-,-,"34,428,345",100,,,,,,,,5.7,7207,movie,Zambezia,0,2012,83,"Adventure,Animation,Comedy"
123,Cirque du Soleil: Worlds Away,"34,153,101","12,512,862",36.6,"21,640,239",63.4,45.0,94.0,PG,AndrewAdamson,"MartinBolduc,AndrewAdamson,AronWarner",12-21-2012,12500000.0,6.8,8048,movie,Cirque du Soleil: Worlds Away,0,2012,91,Fantasy
124,Three Heroes on Distant Shores,"33,674,759",-,-,"33,674,759",100,,,,,,,,5.2,942,movie,Tri bogatyrya na dalnikh beregakh,0,2012,65,Animation
125,2016: Obama's America,"33,449,086","33,449,086",100,-,-,26.0,73.0,PG,"DineshD'Souza,JohnSullivan","AnnBalog,DougSain",8-31-2012,33299999.999999996,5.1,10697,movie,2016: Obama's America,0,2012,87,"Documentary,Fantasy"
126,The Perks of Being a Wallflower,"33,384,127","17,742,948",53.1,"15,641,179",46.9,85.0,89.0,PG-13,StephenChbosky,"LianneHalfon,RussellSmith,JohnMalkovich",10-12-2012,17700000.0,8.0,495624,movie,The Perks of Being a Wallflower,0,2012,103,"Drama,Romance"
127,Lockout,"32,948,113","14,326,864",43.5,"18,621,249",56.5,37.0,46.0,PG-13,"JamesMather,StephenSaint-Leger","MarcLibert,LeilaSmith",4-13-2012,14300000.0,6.1,97798,movie,Lockout,0,2012,95,"Action,Sci-Fi,Thriller"
128,Bait,"32,813,407",-,-,"32,813,407",100,100.0,61.0,,MarkJenkin,"KateByers,LinnWaite",,,5.2,17560,movie,Bait,0,2012,93,Horror
129,Part of Me,"32,726,956","25,326,071",77.4,"7,400,885",22.6,75.0,72.0,PG,"DanCutforth,JaneLipsitz","BrianGrazer,KatyPerry,MartinKirkup,BradfordCobb,StevenJensen",7-5-2012,25300000.0,5.9,13621,movie,Katy Perry: Part of Me,0,2012,93,"Documentary,Music"
130,Nameless Gangster: Rules of the Time,"32,472,645",-,-,"32,472,645",100,,,,,,,,7.0,6460,movie,Bumchoiwaui junjaeng: Nabbeunnomdeul jeonsungshidae,0,2012,134,"Action,Crime,Drama"
131,Seven Psychopaths,"32,226,382","15,024,049",46.6,"17,202,333",53.4,83.0,71.0,R,MartinMcDonagh,"GrahamBroadbent,PeterCzernin,MartinMcDonagh",10-12-2012,15000000.0,7.2,253157,movie,Seven Psychopaths,0,2012,110,"Comedy,Crime"
132,The Floating Castle,"31,967,471",-,-,"31,967,471",100,,,,,,,,6.4,563,movie,Nobô no shiro,0,2012,144,"Comedy,Drama,History"
133,The Neighbors,"31,949,315",-,-,"31,949,315",100,,29.0,,HwiKim,SukJae-seung,,,6.5,1238,movie,I-ut saram,0,2012,115,"Drama,Thriller"
134,The Dream Team,"31,822,402",-,-,"31,822,402",100,53.0,61.0,PG-13,HowardZieff,ChristopherW.Knight,,26800000.0,5.4,3596,movie,Les seigneurs,0,2012,97,"Comedy,Sport"
135,The Dream Team,"31,822,402",-,-,"31,822,402",100,53.0,61.0,PG-13,HowardZieff,ChristopherW.Knight,,26800000.0,8.3,843,movie,The Dream Team,0,2012,68,"Documentary,Sport"
136,What's in a Name?,"31,303,580","8,111",<0.1,"31,295,469",100,71.0,74.0,,"AlexandredeLaPatellière,MatthieuDelaporte","JeremyBurdek,AlexandredeLaPatellière,MatthieuDelaporte,SergedePoucques",,,7.3,16402,movie,Le prénom,0,2012,109,"Comedy,Drama"
137,Joyful Noise,"31,158,113","30,932,113",99.3,"226,000",0.7,32.0,65.0,PG-13,ToddGraff,"MichaelG.Nathanson,JosephFarrell,CatherinePaura,BroderickJohnson,AndrewA.Kosove",1-13-2012,30900000.0,5.7,8382,movie,Joyful Noise,0,2012,118,"Comedy,Drama,Music"
138,Premium Rush,"31,083,599","20,275,446",65.2,"10,808,153",34.8,74.0,60.0,PG-13,DavidKoepp,GavinPolone,8-24-2011,20300000.0,6.5,113256,movie,Premium Rush,0,2012,91,"Action,Crime,Thriller"
139,Playing for Keeps,"30,962,335","13,103,272",42.3,"17,859,063",57.7,4.0,41.0,PG-13,GabrieleMuccino,"JonathanMostow,KevinMisher,GerardButler,AlanSiegel,HeidiJoMarkel,JohnThompson",12-7-2012,13100000.0,5.7,30065,movie,Playing for Keeps,0,2012,105,"Comedy,Romance,Sport"
140,The Four,"30,505,808",-,-,"30,505,808",100,,,,,,,,5.8,2305,movie,Si da ming bu,0,2012,118,"Action,Crime,Fantasy"
141,The Four,"30,505,808",-,-,"30,505,808",100,,,,,,,,3.9,57,movie,The Four,0,2012,85,"Action,Horror,Thriller"
142,The Grand Heist,"30,158,762",-,-,"30,158,762",100,,,,,,,,6.3,807,movie,Baramgwa hamjje sarajida,0,2012,121,"Action,Comedy,History"
143,The Raven,"29,699,345","16,008,272",53.9,"13,691,073",46.1,22.0,46.0,R,JamesMcTeigue,"AaronRyder,MarkD.Evans,TrevorMacy",4-27-2012,16000000.0,6.4,84650,movie,The Raven,0,2012,110,"Crime,Mystery,Thriller"
144,Amour,"29,652,180","6,739,492",22.7,"22,912,688",77.3,93.0,82.0,PG-13,MichaelHaneke,"MargaretMénégoz,StefanArndt,VeitHeideuschka,MichaelKatz",12-19-2012,3700000.0,7.9,98678,movie,Amour,0,2012,127,Drama
145,All About My Wife,"29,382,038",-,-,"29,382,038",100,,65.0,,MinKyu-dong,,,,6.6,1493,movie,Nae anaeui modeun geot,0,2012,121,"Comedy,Drama,Romance"
146,Rowdy Rathore,"29,342,463","777,373",2.6,"28,565,090",97.4,50.0,55.0,,PrabhuDeva,"RonnieScrewvala,SanjayLeelaBhansali",6-1-2012,776.0K,5.9,22272,movie,Rowdy Rathore,0,2012,140,"Action,Comedy,Crime"
147,SPEC: Heaven,"29,023,960",-,-,"29,023,960",100,,,,,,,,5.9,310,movie,Gekijouban SPEC: Ten,0,2012,119,Drama
148,We Were There: True Love,"28,876,929",-,-,"28,876,929",100,,,,,,,,7.0,506,movie,Bokura ga ita: Kouhen,0,2012,121,"Drama,Romance"
149,Bol Bachchan,"28,775,262","1,216,258",4.2,"27,559,004",95.8,71.0,51.0,PG,RohitShetty,"AjayDevgan,DhillinMehta",7-6-2012,1200000.0,5.6,8921,movie,Bol Bachchan,0,2012,155,"Action,Comedy"
150,Deranged,"28,444,173",-,-,"28,444,173",100,,,,,,,,3.0,369,movie,Deranged,0,2012,78,Horror
151,Deranged,"28,444,173",-,-,"28,444,173",100,,,,,,,,6.3,2699,movie,Yeon-ga-si,0,2012,109,"Drama,Sci-Fi,Thriller"
152,The Master,"28,258,060","16,377,274",58,"11,880,786",42,84.0,62.0,R,PaulThomasAnderson,"JoAnneSellar,DanielLupi,PaulThomasAnderson,MeganEllison",9-14-2012,16200000.0,7.1,170048,movie,The Master,0,2012,138,Drama
153,Hitchcock,"27,039,669","6,008,677",22.2,"21,030,992",77.8,60.0,60.0,PG-13,SachaGervasi,"IvanReitman,TomPollock,JoeMedjuck,TomThayer,AlanBarnette",12-14-2012,6000000.0,6.8,75408,movie,Hitchcock,0,2012,98,"Biography,Drama,Romance"
154,Dearest,"26,723,916",-,-,"26,723,916",100,,81.0,,JohnLerchen,"EmanuelAG,CraigTaylorBrown,JohnLerchen,HollyMyers,KaylaRosenberg",,,6.9,431,movie,Anata e,0,2012,110,Drama
155,Architecture 101,"26,642,354",-,-,"26,642,354",100,,,,,,,,7.2,3641,movie,Geon-chook-hak-gae-ron,0,2012,118,"Drama,Romance"
156,Dancing Queen,"26,411,266",-,-,"26,411,266",100,,59.0,,LeeSeok-hoon,YoonJe-kyoon,2-3-2012,,6.5,468,movie,Daensing kwin,0,2012,124,"Comedy,Drama,Family"
157,Lesson of the Evil,"26,167,224",-,-,"26,167,224",100,,58.0,,TakashiMiike,"KôjiAzuma,TôruMori,MisakoSaka",,,6.6,6098,movie,Aku no kyôten,0,2012,129,"Horror,Thriller"
158,Agneepath,"26,001,696","1,986,748",7.6,"24,014,948",92.4,92.0,62.0,,KaranMalhotra,KaranJohar,,2000000.0,7.0,24030,movie,Agneepath,0,2012,174,"Action,Crime,Drama"
159,Rust and Bone,"25,807,712","2,062,027",8,"23,745,685",92,,,,,,,,7.5,67055,movie,De rouille et d'os,0,2012,120,"Drama,Romance"
160,Head Over Heels 2,"25,402,893",-,-,"25,402,893",100,,,,,,,,5.8,1315,movie,De Pernas pro Ar 2,0,2012,115,"Comedy,Romance"
161,On the Other Side of the Tracks,"25,109,572","9,572",<0.1,"25,100,000",100,,30.0,R,DavidCharhon,"ÉricAltmayer,NicolasAltmayer",4-4-2014,5.9K,5.7,5032,movie,De l'autre côté du périph,0,2012,96,"Action,Comedy,Crime"
162,Herutâ sukerutâ,"25,066,699",-,-,"25,066,699",100,,37.0,,MikaNinagawa,"MorioAmagi,MitsuruUda",,,6.3,2596,movie,Herutâ sukerutâ,0,2012,127,"Drama,Horror"
163,The Last Tycoon,"25,009,914",-,-,"25,009,914",100,,61.0,,JingWong,AndrewLauWai-Keung,,,6.6,1994,movie,Da Shang Hai,0,2012,107,"Action,Adventure,Crime"
164,Housefull 2,"24,922,847","1,791,780",7.2,"23,131,067",92.8,,,,,,,,5.4,14415,movie,Housefull 2,0,2012,145,"Action,Comedy,Drama"
165,Big Miracle,"24,719,215","20,157,300",81.5,"4,561,915",18.5,75.0,64.0,PG,KenKwapis,"SteveGolin,MichaelSugar,TimBevan,EricFellner",2-3-2012,20100000.0,6.5,19547,movie,Big Miracle,0,2012,107,"Biography,Drama,Family"
166,Sparkle,"24,637,800","24,397,469",99,"240,331",1,56.0,44.0,PG-13,SalimAkil,"DebraMartinChase,ThomasDexterJakesSr.,CurtisWallace,SalimAkil,MaraBrockAkil",8-17-2012,24400000.0,5.7,6315,movie,Sparkle,0,2012,116,"Drama,Music"
167,The Players,"24,629,152","10,854",<0.1,"24,618,298",100,30.0,27.0,R,"EmmanuelleBercot,FredCavayé,AlexandreCourtes,JeanDujardin,MichelHazanavicius,ÉricLartigau,GillesLellouche","JeanDujardin,MarcDujardin,ÉricHannezo,GuillaumeLacroix",4-4-2014,6.7K,5.3,8198,movie,Les infidèles,0,2012,109,Comedy
168,Liar Game: Reborn,"24,549,726",-,-,"24,549,726",100,,,,,,,,6.3,617,movie,Raiâ gêmu: Saisei,0,2012,131,Drama
169,I Want You,"23,961,214",-,-,"23,961,214",100,,33.0,,MarkRobson,SamuelGoldwyn,12-23-1951,,6.9,15182,movie,Tengo ganas de ti,0,2012,120,"Drama,Romance"
170,Türkisch für Anfänger,"23,952,712",-,-,"23,952,712",100,,,,,,,,5.8,8652,movie,Türkisch für Anfänger,0,2012,105,"Adventure,Comedy"
171,Wanderlust,"23,812,816","17,450,535",73.3,"6,362,281",26.7,,,,"MaríaPérezEscalá,AnneVonPetersdorff",JulianaSchwindt,,,5.6,76062,movie,Wanderlust,0,2012,98,"Comedy,Romance"
172,"Little Brother, Big Trouble: A Christmas Adventure","23,785,681",-,-,"23,785,681",100,,49.0,G,"KariJuusonen,JørgenLerdam","EmelyChristians,RalphChristians,AnttiHaikala,BernhardzuCastell",,,5.7,1216,movie,Niko 2 - lentäjäveljekset,0,2012,79,"Adventure,Animation,Comedy"
173,Hotaru the Movie: It's Only a Little Light in My Life,"22,975,341",-,-,"22,975,341",100,,,,,,,,5.8,298,movie,Hotaru no hikari,0,2012,109,"Drama,Romance"
174,Kon-Tiki,"22,842,887","1,517,410",6.6,"21,325,477",93.4,,77.0,,ThorHeyerdahl,,4-3-1951,,7.2,48576,movie,Kon-Tiki,0,2012,118,"Adventure,Biography,Drama"
175,Upside Down,"22,187,813","105,095",0.5,"22,082,718",99.5,28.0,42.0,PG-13,JuanSolanas,"AtonSoumache,AlexisVonarb,DimitriRassam,ClaudeLéger,JonathanVanger",3-15-2013,102.1K,6.3,71475,movie,Upside Down,0,2012,109,"Drama,Fantasy,Romance"
176,Upside Down,"22,187,813","105,095",0.5,"22,082,718",99.5,28.0,42.0,PG-13,JuanSolanas,"AtonSoumache,AlexisVonarb,DimitriRassam,ClaudeLéger,JonathanVanger",3-15-2013,102.1K,6.9,54,movie,Upside Down,0,2012,81,Drama
177,Confession of Murder,"21,701,525",-,-,"21,701,525",100,,,,VincentLePort,"RoyArida,ThierryLounas,Pierre-EmmanuelUrcun",,,7.0,10297,movie,Nae-ga sal-in-beom-i-da,0,2012,119,"Action,Crime,Thriller"
178,Beasts of the Southern Wild,"21,107,746","12,795,746",60.6,"8,312,000",39.4,86.0,76.0,PG-13,BenhZeitlin,"MichaelGottwald,DanJanvey,JoshPenn",6-27-2012,12800000.0,7.2,82927,movie,Beasts of the Southern Wild,0,2012,93,"Adventure,Drama,Fantasy"
